periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Cycle Beads,DMPA-IM,DMPA-SC,Hormonal IUCD,Non-Hormonal IUCD,Implanon,Male Condoms,Female Condoms,EC Pills,COCs,POPs,Type
202311,Nov-23,202311,,kphDeKClFch,Turkana County,KE_County_23,,3.0,1874.0,14.0,4.0,6.0,179.0,55106.0,291.0,120.0,3714.0,1108.0,Consumption
202311,Nov-23,202311,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,6972.0,1412.0,23.0,84.0,34.0,167755.0,2009.0,172.0,2210.0,427.0,Consumption
202311,Nov-23,202311,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,1555.0,89.0,,35.0,302.0,32813.0,35.0,2.0,631.0,80.0,Consumption
202311,Nov-23,202311,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,2880.0,52.0,1.0,61.0,14.0,7243.0,3.0,29.0,532.0,225.0,Consumption
202311,Nov-23,202311,,u4t9H8XyU9P,Siaya County,KE_County_41,,,5464.0,224.0,,72.0,101.0,139977.0,17728.0,171.0,739.0,605.0,Consumption
202311,Nov-23,202311,,o36zCRjSd4G,Samburu County,KE_County_25,,,1413.0,74.0,,5.0,172.0,3646.0,53.0,79.0,260.0,113.0,Consumption
202311,Nov-23,202311,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,1509.0,926.0,59.0,216.0,327.0,29418.0,388.0,166.0,2864.0,604.0,Consumption
202311,Nov-23,202311,,mYZacFNIB3h,Nyandarua County,KE_County_18,,,2585.0,3.0,,155.0,346.0,14063.0,,45.0,205.0,586.0,Consumption
202311,Nov-23,202311,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,3504.0,2401.0,3.0,179.0,1125.0,59058.0,905.0,12.0,1413.0,666.0,Consumption
202311,Nov-23,202311,,kqJ83J2D72s,Narok County,KE_County_33,,,4321.0,1243.0,,44.0,68.0,61209.0,8365.0,128.0,680.0,202.0,Consumption
202311,Nov-23,202311,,t0J75eHKxz5,Nandi County,KE_County_29,,,5823.0,238.0,,43.0,796.0,50610.0,330.0,16.0,719.0,394.0,Consumption
202311,Nov-23,202311,,Y52XNJ50hYb,Meru County,KE_County_12,,,2225.0,1148.0,46.0,182.0,559.0,55731.0,,327.0,1245.0,750.0,Consumption
202311,Nov-23,202311,,fVra3Pwta0Q,Migori County,KE_County_44,,,7389.0,1775.0,18.0,634.0,3806.0,166773.0,5095.0,262.0,1613.0,346.0,Consumption
202311,Nov-23,202311,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,4731.0,1302.0,27.0,300.0,314.0,76548.0,214.0,339.0,3034.0,690.0,Consumption
202311,Nov-23,202311,,ahwTMNAJvrL,Muranga County,KE_County_21,,,1620.0,1778.0,2.0,112.0,505.0,21267.0,147.0,102.0,4363.0,1403.0,Consumption
202311,Nov-23,202311,,jkG3zaihdSs,Nairobi County,KE_County_47,,46.0,9702.0,4435.0,128.0,1235.0,1475.0,175781.0,7208.0,633.0,13980.0,3720.0,Consumption
202311,Nov-23,202311,,ob6SxuRcqU4,Nakuru County,KE_County_32,,5.0,12187.0,1660.0,21.0,533.0,1090.0,216785.0,643.0,297.0,8594.0,1692.0,Consumption
202312,Dec-23,202312,,vvOK1BxTbet,Baringo County,KE_County_30,,,2066.0,,,25.0,360.0,51409.0,,323.0,243.0,221.0,Consumption
202312,Dec-23,202312,,HMNARUV2CW4,Bomet County,KE_County_36,,,3409.0,85.0,,18.0,95.0,52449.0,,34.0,1170.0,272.0,Consumption
202312,Dec-23,202312,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,,11305.0,111.0,,65.0,511.0,192860.0,23552.0,202.0,2686.0,550.0,Consumption
202312,Dec-23,202312,,Tvf1zgVZ0K4,Busia County,KE_County_40,,1.0,3562.0,18.0,,32.0,95.0,47231.0,,19.0,1174.0,18.0,Consumption
202312,Dec-23,202312,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,,3156.0,,,26.0,1.0,24333.0,58.0,36.0,543.0,146.0,Consumption
202312,Dec-23,202312,,PFu8alU2KWG,Embu County,KE_County_14,,,4189.0,937.0,5.0,62.0,114.0,18692.0,136.0,28.0,2921.0,901.0,Consumption
202312,Dec-23,202312,,uyOrcHZBpW0,Garissa County,KE_County_7,,,779.0,,4.0,5.0,92.0,16696.0,,12.0,470.0,188.0,Consumption
202312,Dec-23,202312,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,,7511.0,1487.0,7.0,244.0,1268.0,139233.0,4085.0,220.0,1564.0,664.0,Consumption
202312,Dec-23,202312,,bzOfj0iwfDH,Isiolo County,KE_County_11,,2.0,774.0,32.0,,,65.0,7949.0,,9.0,170.0,37.0,Consumption
202312,Dec-23,202312,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,2784.0,995.0,2.0,142.0,154.0,41608.0,,84.0,712.0,642.0,Consumption
202312,Dec-23,202312,,BjC1xL40gHo,Kakamega County,KE_County_37,,100.0,10751.0,3960.0,54.0,134.0,212.0,253735.0,3667.0,131.0,3788.0,372.0,Consumption
202312,Dec-23,202312,,ihZsJ8alvtb,Kericho County,KE_County_35,,,2467.0,133.0,,25.0,166.0,24757.0,38.0,,292.0,137.0,Consumption
202312,Dec-23,202312,,qKzosKQPl6G,Kiambu County,KE_County_22,,,7399.0,1975.0,19.0,598.0,1026.0,59688.0,340.0,876.0,9515.0,4258.0,Consumption
202312,Dec-23,202312,,nrI2khZx3d0,Kilifi County,KE_County_3,,148.0,8167.0,414.0,,80.0,886.0,118159.0,6446.0,95.0,1915.0,532.0,Consumption
202312,Dec-23,202312,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,4132.0,437.0,6.0,202.0,208.0,26304.0,108.0,81.0,7225.0,1088.0,Consumption
202312,Dec-23,202312,,sPkRcDvhGWA,Kisii County,KE_County_45,,,5239.0,1752.0,22.0,108.0,469.0,142200.0,3690.0,17.0,1647.0,155.0,Consumption
202312,Dec-23,202312,,tAbBVBbueqD,Kisumu County,KE_County_42,,,2336.0,2360.0,32.0,61.0,1111.0,72974.0,7706.0,,980.0,807.0,Consumption
202312,Dec-23,202312,,j8o6iO4Njsi,Kitui County,KE_County_15,,,5370.0,114.0,7.0,29.0,1048.0,28468.0,40.0,57.0,967.0,760.0,Consumption
202312,Dec-23,202312,,N7YETT3A9r1,Kwale County,KE_County_2,,,8988.0,47.0,6.0,41.0,13.0,32482.0,328.0,95.0,1239.0,395.0,Consumption
202312,Dec-23,202312,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,2776.0,204.0,1.0,44.0,368.0,25789.0,288.0,39.0,2002.0,419.0,Consumption
202312,Dec-23,202312,,NjWSbQTwys4,Lamu County,KE_County_5,,,784.0,,,5.0,21.0,5265.0,336.0,14.0,266.0,29.0,Consumption
202312,Dec-23,202312,,yhCUgGcCcOo,Machakos County,KE_County_16,,2.0,6906.0,1136.0,2.0,80.0,399.0,74958.0,1174.0,152.0,3929.0,727.0,Consumption
202312,Dec-23,202312,,BoDytkJQ4Qi,Makueni County,KE_County_17,,1.0,9076.0,15.0,,52.0,6.0,58743.0,444.0,76.0,3416.0,535.0,Consumption
202312,Dec-23,202312,,R6f9znhg37c,Mandera County,KE_County_9,,,175.0,21.0,,20.0,45.0,235.0,,10.0,203.0,126.0,Consumption
202312,Dec-23,202312,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,654.0,10.0,,3.0,43.0,4277.0,1000.0,5.0,110.0,12.0,Consumption
202312,Dec-23,202312,,JsH2bnvNt2d,Tana River County,KE_County_4,,1.0,373.0,89.0,,15.0,120.0,5052.0,,38.0,272.0,95.0,Consumption
202312,Dec-23,202312,,XWALbfAPa6n,West Pokot County,KE_County_24,,,1618.0,38.0,1.0,10.0,284.0,9690.0,,2.0,582.0,21.0,Consumption
202312,Dec-23,202312,,CeLsrJOH0g9,Wajir County,KE_County_8,,,84.0,11.0,,,23.0,751.0,,23.0,291.0,116.0,Consumption
202312,Dec-23,202312,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,2634.0,491.0,12.0,60.0,674.0,70116.0,799.0,40.0,1210.0,120.0,Consumption
202312,Dec-23,202312,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,5.0,5524.0,1175.0,,187.0,390.0,91270.0,170.0,46.0,2474.0,374.0,Consumption
202312,Dec-23,202312,,kphDeKClFch,Turkana County,KE_County_23,,1.0,1401.0,,3.0,2.0,99.0,61368.0,303.0,84.0,4329.0,2007.0,Consumption
202312,Dec-23,202312,,mThvosEflAU,Trans Nzoia County,KE_County_26,,2.0,6554.0,1217.0,1.0,88.0,43.0,130814.0,1629.0,143.0,2210.0,287.0,Consumption
202312,Dec-23,202312,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,3340.0,382.0,,40.0,192.0,35770.0,109.0,2.0,1463.0,287.0,Consumption
202312,Dec-23,202312,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,3007.0,29.0,,49.0,4.0,20863.0,314.0,52.0,586.0,165.0,Consumption
202312,Dec-23,202312,,u4t9H8XyU9P,Siaya County,KE_County_41,,,6288.0,135.0,1.0,38.0,78.0,147121.0,172.0,133.0,1492.0,705.0,Consumption
202312,Dec-23,202312,,o36zCRjSd4G,Samburu County,KE_County_25,,,1604.0,170.0,1.0,10.0,124.0,2163.0,92.0,107.0,249.0,38.0,Consumption
202312,Dec-23,202312,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,1519.0,1031.0,64.0,191.0,324.0,34533.0,1618.0,152.0,3000.0,738.0,Consumption
202312,Dec-23,202312,,mYZacFNIB3h,Nyandarua County,KE_County_18,,2.0,2751.0,,,88.0,278.0,10112.0,,66.0,819.0,611.0,Consumption
202312,Dec-23,202312,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,4114.0,3114.0,,135.0,1173.0,53626.0,140.0,28.0,1586.0,902.0,Consumption
202312,Dec-23,202312,,kqJ83J2D72s,Narok County,KE_County_33,,,5026.0,677.0,3.0,39.0,62.0,59369.0,4.0,195.0,1041.0,150.0,Consumption
202312,Dec-23,202312,,t0J75eHKxz5,Nandi County,KE_County_29,,,5285.0,250.0,11.0,21.0,528.0,65076.0,9.0,29.0,631.0,282.0,Consumption
202312,Dec-23,202312,,Y52XNJ50hYb,Meru County,KE_County_12,,12.0,3448.0,1614.0,10.0,63.0,683.0,65818.0,,196.0,1907.0,809.0,Consumption
202312,Dec-23,202312,,fVra3Pwta0Q,Migori County,KE_County_44,,713.0,6929.0,1891.0,50.0,273.0,2365.0,179389.0,4374.0,324.0,1384.0,623.0,Consumption
202312,Dec-23,202312,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,4473.0,1194.0,,228.0,367.0,99326.0,113.0,254.0,3268.0,686.0,Consumption
202312,Dec-23,202312,,ahwTMNAJvrL,Muranga County,KE_County_21,,,1925.0,1814.0,,123.0,484.0,12672.0,436.0,124.0,4678.0,1254.0,Consumption
202312,Dec-23,202312,,jkG3zaihdSs,Nairobi County,KE_County_47,,2.0,8489.0,3832.0,146.0,1007.0,1293.0,178385.0,1211.0,677.0,10371.0,3059.0,Consumption
202312,Dec-23,202312,,ob6SxuRcqU4,Nakuru County,KE_County_32,,9.0,11821.0,2495.0,16.0,580.0,1020.0,259690.0,368.0,491.0,7421.0,1534.0,Consumption
202401,Jan-24,202401,,vvOK1BxTbet,Baringo County,KE_County_30,,1.0,3344.0,18.0,1.0,41.0,416.0,49349.0,,362.0,590.0,179.0,Consumption
202401,Jan-24,202401,,HMNARUV2CW4,Bomet County,KE_County_36,,,2222.0,297.0,,6.0,96.0,61372.0,293.0,34.0,1089.0,61.0,Consumption
202401,Jan-24,202401,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,4.0,9707.0,202.0,,91.0,363.0,223975.0,2236.0,232.0,2770.0,530.0,Consumption
202401,Jan-24,202401,,Tvf1zgVZ0K4,Busia County,KE_County_40,,3.0,3664.0,62.0,2.0,34.0,69.0,57256.0,434.0,39.0,1136.0,14.0,Consumption
202401,Jan-24,202401,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1.0,3624.0,143.0,,19.0,8.0,26750.0,40.0,43.0,563.0,147.0,Consumption
202401,Jan-24,202401,,PFu8alU2KWG,Embu County,KE_County_14,,,4571.0,1036.0,2.0,93.0,136.0,20613.0,5.0,32.0,3806.0,1089.0,Consumption
202401,Jan-24,202401,,uyOrcHZBpW0,Garissa County,KE_County_7,,,1071.0,15.0,4.0,3.0,113.0,8454.0,,12.0,558.0,583.0,Consumption
202401,Jan-24,202401,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,,8337.0,2209.0,15.0,230.0,1404.0,183659.0,2852.0,170.0,2134.0,910.0,Consumption
202401,Jan-24,202401,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,1055.0,100.0,,23.0,147.0,11663.0,15.0,37.0,267.0,121.0,Consumption
202401,Jan-24,202401,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,3407.0,1566.0,15.0,243.0,181.0,27040.0,30.0,212.0,2321.0,941.0,Consumption
202401,Jan-24,202401,,BjC1xL40gHo,Kakamega County,KE_County_37,,,10538.0,4260.0,54.0,206.0,220.0,233443.0,749.0,187.0,3139.0,440.0,Consumption
202401,Jan-24,202401,,ihZsJ8alvtb,Kericho County,KE_County_35,,,2836.0,144.0,18.0,39.0,147.0,18905.0,1250.0,3.0,545.0,894.0,Consumption
202401,Jan-24,202401,,qKzosKQPl6G,Kiambu County,KE_County_22,,,8181.0,2837.0,16.0,648.0,1174.0,79641.0,8507.0,785.0,12225.0,4949.0,Consumption
202401,Jan-24,202401,,nrI2khZx3d0,Kilifi County,KE_County_3,,1.0,9444.0,401.0,1.0,114.0,1099.0,68471.0,1025.0,83.0,3173.0,539.0,Consumption
202401,Jan-24,202401,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,4678.0,425.0,,174.0,172.0,16800.0,204.0,118.0,7852.0,1306.0,Consumption
202401,Jan-24,202401,,sPkRcDvhGWA,Kisii County,KE_County_45,,,5259.0,1977.0,9.0,108.0,428.0,146200.0,1934.0,22.0,1472.0,220.0,Consumption
202401,Jan-24,202401,,tAbBVBbueqD,Kisumu County,KE_County_42,,,2345.0,2155.0,21.0,89.0,1136.0,75829.0,3888.0,15.0,916.0,733.0,Consumption
202401,Jan-24,202401,,j8o6iO4Njsi,Kitui County,KE_County_15,,,6053.0,227.0,1.0,42.0,860.0,54107.0,2449.0,57.0,2877.0,815.0,Consumption
202401,Jan-24,202401,,N7YETT3A9r1,Kwale County,KE_County_2,,,9077.0,,,19.0,18.0,53316.0,434.0,50.0,2445.0,308.0,Consumption
202401,Jan-24,202401,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,3266.0,220.0,2.0,131.0,466.0,55013.0,,24.0,2629.0,638.0,Consumption
202401,Jan-24,202401,,NjWSbQTwys4,Lamu County,KE_County_5,,3.0,795.0,,1.0,9.0,18.0,14144.0,,29.0,463.0,107.0,Consumption
202401,Jan-24,202401,,yhCUgGcCcOo,Machakos County,KE_County_16,,,8540.0,1034.0,5.0,115.0,511.0,90727.0,308.0,175.0,5673.0,826.0,Consumption
202401,Jan-24,202401,,BoDytkJQ4Qi,Makueni County,KE_County_17,,104.0,10799.0,12.0,,152.0,30.0,80263.0,489.0,119.0,4866.0,554.0,Consumption
202401,Jan-24,202401,,R6f9znhg37c,Mandera County,KE_County_9,,,63.0,3.0,,,17.0,166.0,,7.0,369.0,72.0,Consumption
202401,Jan-24,202401,,Eey8fT4Im3y,Marsabit County,KE_County_10,,4.0,785.0,10.0,,1.0,76.0,9131.0,,5.0,1298.0,170.0,Consumption
202401,Jan-24,202401,,JsH2bnvNt2d,Tana River County,KE_County_4,,1.0,415.0,322.0,,16.0,164.0,4700.0,,24.0,551.0,112.0,Consumption
202401,Jan-24,202401,,XWALbfAPa6n,West Pokot County,KE_County_24,,,1795.0,238.0,5.0,16.0,438.0,3664.0,,,834.0,33.0,Consumption
202401,Jan-24,202401,,CeLsrJOH0g9,Wajir County,KE_County_8,,3.0,112.0,106.0,,,34.0,1590.0,,54.0,360.0,93.0,Consumption
202401,Jan-24,202401,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,2619.0,624.0,12.0,72.0,820.0,53249.0,1063.0,40.0,1399.0,105.0,Consumption
202401,Jan-24,202401,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,10.0,5912.0,1965.0,,218.0,391.0,54425.0,261.0,56.0,2721.0,728.0,Consumption
202401,Jan-24,202401,,kphDeKClFch,Turkana County,KE_County_23,,3.0,1587.0,1.0,9.0,10.0,142.0,33070.0,723.0,65.0,4032.0,1562.0,Consumption
202401,Jan-24,202401,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1.0,6401.0,1532.0,5.0,123.0,173.0,98065.0,1887.0,202.0,2824.0,390.0,Consumption
202401,Jan-24,202401,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,3090.0,263.0,14.0,30.0,163.0,29541.0,33.0,11.0,1751.0,382.0,Consumption
202401,Jan-24,202401,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,3126.0,19.0,,51.0,12.0,17460.0,,22.0,1035.0,246.0,Consumption
202401,Jan-24,202401,,u4t9H8XyU9P,Siaya County,KE_County_41,,,6404.0,359.0,,47.0,55.0,125389.0,218.0,113.0,1487.0,407.0,Consumption
202401,Jan-24,202401,,o36zCRjSd4G,Samburu County,KE_County_25,,1.0,2014.0,90.0,1.0,21.0,221.0,3763.0,,56.0,526.0,73.0,Consumption
202401,Jan-24,202401,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,1529.0,1347.0,61.0,183.0,316.0,44563.0,13.0,132.0,3663.0,681.0,Consumption
202401,Jan-24,202401,,mYZacFNIB3h,Nyandarua County,KE_County_18,,5.0,3103.0,138.0,,120.0,296.0,10647.0,303.0,50.0,1134.0,861.0,Consumption
202401,Jan-24,202401,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,3477.0,3467.0,,149.0,1058.0,70195.0,80.0,23.0,1491.0,734.0,Consumption
202401,Jan-24,202401,,kqJ83J2D72s,Narok County,KE_County_33,,,5521.0,1292.0,7.0,45.0,99.0,64101.0,597.0,188.0,1180.0,371.0,Consumption
202401,Jan-24,202401,,t0J75eHKxz5,Nandi County,KE_County_29,,,5741.0,17.0,23.0,18.0,508.0,42529.0,30.0,37.0,621.0,439.0,Consumption
202401,Jan-24,202401,,Y52XNJ50hYb,Meru County,KE_County_12,,,3203.0,1969.0,16.0,76.0,934.0,71575.0,,229.0,2116.0,634.0,Consumption
202401,Jan-24,202401,,fVra3Pwta0Q,Migori County,KE_County_44,,11.0,7034.0,1923.0,32.0,283.0,1722.0,171012.0,4960.0,272.0,1332.0,407.0,Consumption
202401,Jan-24,202401,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,4903.0,1620.0,24.0,248.0,302.0,84422.0,236.0,230.0,3720.0,448.0,Consumption
202401,Jan-24,202401,,ahwTMNAJvrL,Muranga County,KE_County_21,,,1898.0,2161.0,,115.0,470.0,22330.0,,90.0,4715.0,1481.0,Consumption
202401,Jan-24,202401,,jkG3zaihdSs,Nairobi County,KE_County_47,,5.0,10947.0,5755.0,155.0,1323.0,1633.0,265741.0,8471.0,763.0,18667.0,4706.0,Consumption
202401,Jan-24,202401,,ob6SxuRcqU4,Nakuru County,KE_County_32,,2.0,12663.0,3487.0,18.0,539.0,667.0,223443.0,3922.0,514.0,8614.0,1644.0,Consumption
202402,Feb-24,202402,,vvOK1BxTbet,Baringo County,KE_County_30,,2.0,2704.0,3.0,,43.0,476.0,37303.0,60.0,280.0,687.0,181.0,Consumption
202402,Feb-24,202402,,HMNARUV2CW4,Bomet County,KE_County_36,,1.0,2500.0,332.0,,25.0,144.0,12461.0,15.0,47.0,641.0,100.0,Consumption
202402,Feb-24,202402,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,1.0,8932.0,268.0,2.0,97.0,1379.0,186241.0,752.0,147.0,2711.0,390.0,Consumption
202402,Feb-24,202402,,Tvf1zgVZ0K4,Busia County,KE_County_40,,,3036.0,20.0,3.0,31.0,377.0,88788.0,,30.0,1356.0,13.0,Consumption
202402,Feb-24,202402,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,2.0,2883.0,119.0,1.0,891.0,11.0,19245.0,289.0,51.0,515.0,414.0,Consumption
202402,Feb-24,202402,,PFu8alU2KWG,Embu County,KE_County_14,,,3873.0,927.0,7.0,55.0,137.0,18722.0,,28.0,3204.0,767.0,Consumption
202402,Feb-24,202402,,uyOrcHZBpW0,Garissa County,KE_County_7,,7.0,921.0,6.0,,12.0,115.0,5344.0,,5.0,340.0,831.0,Consumption
202402,Feb-24,202402,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,4.0,7074.0,2884.0,46.0,191.0,1658.0,203476.0,1433.0,141.0,1926.0,1069.0,Consumption
202402,Feb-24,202402,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,751.0,104.0,,6.0,68.0,5362.0,5.0,11.0,243.0,56.0,Consumption
202402,Feb-24,202402,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,3127.0,1171.0,21.0,223.0,193.0,31206.0,,100.0,2103.0,845.0,Consumption
202402,Feb-24,202402,,BjC1xL40gHo,Kakamega County,KE_County_37,,1.0,8715.0,4382.0,77.0,188.0,1246.0,211334.0,10286.0,136.0,3324.0,352.0,Consumption
202402,Feb-24,202402,,ihZsJ8alvtb,Kericho County,KE_County_35,,,2212.0,120.0,9.0,63.0,76.0,55960.0,22.0,,464.0,225.0,Consumption
202402,Feb-24,202402,,qKzosKQPl6G,Kiambu County,KE_County_22,,,7859.0,1519.0,11.0,634.0,1026.0,87462.0,5.0,664.0,9236.0,3472.0,Consumption
202402,Feb-24,202402,,nrI2khZx3d0,Kilifi County,KE_County_3,,1.0,8401.0,664.0,2.0,129.0,988.0,84386.0,31.0,93.0,4214.0,711.0,Consumption
202402,Feb-24,202402,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,4396.0,331.0,4.0,242.0,173.0,13875.0,996.0,89.0,6962.0,1182.0,Consumption
202402,Feb-24,202402,,sPkRcDvhGWA,Kisii County,KE_County_45,,1152.0,4160.0,2128.0,21.0,81.0,673.0,103915.0,2507.0,57.0,1447.0,167.0,Consumption
202402,Feb-24,202402,,tAbBVBbueqD,Kisumu County,KE_County_42,,,2517.0,1770.0,35.0,114.0,1376.0,60385.0,2850.0,47.0,1117.0,568.0,Consumption
202402,Feb-24,202402,,j8o6iO4Njsi,Kitui County,KE_County_15,,,5867.0,167.0,1.0,46.0,850.0,108625.0,1725.0,116.0,2607.0,339.0,Consumption
202402,Feb-24,202402,,N7YETT3A9r1,Kwale County,KE_County_2,,,7992.0,,2.0,67.0,10.0,26559.0,,58.0,1422.0,331.0,Consumption
202402,Feb-24,202402,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,2722.0,547.0,2.0,63.0,315.0,30724.0,,22.0,2570.0,389.0,Consumption
202402,Feb-24,202402,,NjWSbQTwys4,Lamu County,KE_County_5,,1.0,800.0,22.0,,25.0,19.0,5483.0,462.0,9.0,564.0,173.0,Consumption
202402,Feb-24,202402,,yhCUgGcCcOo,Machakos County,KE_County_16,,3.0,7668.0,526.0,,96.0,370.0,49020.0,1428.0,106.0,4008.0,788.0,Consumption
202402,Feb-24,202402,,BoDytkJQ4Qi,Makueni County,KE_County_17,,,9248.0,48.0,,69.0,86.0,83285.0,4.0,140.0,4484.0,764.0,Consumption
202402,Feb-24,202402,,R6f9znhg37c,Mandera County,KE_County_9,,10.0,91.0,24.0,,,46.0,714.0,,15.0,159.0,86.0,Consumption
202402,Feb-24,202402,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,811.0,,,5.0,92.0,7975.0,,7.0,386.0,478.0,Consumption
202402,Feb-24,202402,,JsH2bnvNt2d,Tana River County,KE_County_4,,,385.0,283.0,,11.0,97.0,160000.0,,22.0,413.0,169.0,Consumption
202402,Feb-24,202402,,XWALbfAPa6n,West Pokot County,KE_County_24,,,1548.0,295.0,2.0,15.0,512.0,5980.0,,4.0,782.0,15.0,Consumption
202402,Feb-24,202402,,CeLsrJOH0g9,Wajir County,KE_County_8,,5.0,85.0,116.0,,,26.0,1581.0,,38.0,463.0,126.0,Consumption
202402,Feb-24,202402,,sANMZ3lpqGs,Vihiga County,KE_County_38,,1.0,2126.0,722.0,26.0,63.0,868.0,40880.0,1007.0,62.0,1361.0,137.0,Consumption
202402,Feb-24,202402,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,25.0,4178.0,2635.0,19.0,260.0,688.0,47794.0,379.0,115.0,2477.0,471.0,Consumption
202402,Feb-24,202402,,kphDeKClFch,Turkana County,KE_County_23,,8.0,1816.0,11.0,6.0,8.0,103.0,75793.0,560.0,75.0,3152.0,808.0,Consumption
202402,Feb-24,202402,,mThvosEflAU,Trans Nzoia County,KE_County_26,,1.0,5809.0,1939.0,24.0,146.0,236.0,121407.0,361.0,174.0,2414.0,321.0,Consumption
202402,Feb-24,202402,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,2654.0,377.0,14.0,23.0,273.0,35286.0,35.0,16.0,1443.0,322.0,Consumption
202402,Feb-24,202402,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,2.0,2320.0,607.0,,52.0,9.0,10402.0,432.0,37.0,876.0,270.0,Consumption
202402,Feb-24,202402,,u4t9H8XyU9P,Siaya County,KE_County_41,,,6197.0,344.0,65.0,78.0,909.0,103814.0,70.0,107.0,1513.0,415.0,Consumption
202402,Feb-24,202402,,o36zCRjSd4G,Samburu County,KE_County_25,,,1682.0,186.0,4.0,13.0,229.0,2197.0,151.0,67.0,245.0,38.0,Consumption
202402,Feb-24,202402,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,1338.0,1384.0,94.0,165.0,299.0,38208.0,271.0,113.0,3665.0,796.0,Consumption
202402,Feb-24,202402,,mYZacFNIB3h,Nyandarua County,KE_County_18,,,2556.0,56.0,,122.0,366.0,8417.0,20.0,41.0,1232.0,688.0,Consumption
202402,Feb-24,202402,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,3040.0,3204.0,,653.0,974.0,130068.0,4.0,284.0,3014.0,1090.0,Consumption
202402,Feb-24,202402,,kqJ83J2D72s,Narok County,KE_County_33,,,4763.0,1326.0,1.0,49.0,685.0,79763.0,445.0,119.0,858.0,209.0,Consumption
202402,Feb-24,202402,,t0J75eHKxz5,Nandi County,KE_County_29,,1.0,4555.0,17.0,,26.0,736.0,47562.0,1552.0,54.0,921.0,1088.0,Consumption
202402,Feb-24,202402,,Y52XNJ50hYb,Meru County,KE_County_12,,13.0,3661.0,1980.0,17.0,121.0,963.0,85125.0,694.0,170.0,3329.0,785.0,Consumption
202402,Feb-24,202402,,fVra3Pwta0Q,Migori County,KE_County_44,,,5872.0,1914.0,133.0,275.0,3632.0,320135.0,3144.0,447.0,1379.0,364.0,Consumption
202402,Feb-24,202402,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,4188.0,1724.0,3.0,296.0,208.0,160011.0,91.0,341.0,3823.0,608.0,Consumption
202402,Feb-24,202402,,ahwTMNAJvrL,Muranga County,KE_County_21,,,2020.0,1468.0,,147.0,544.0,19623.0,322.0,67.0,4795.0,1219.0,Consumption
202402,Feb-24,202402,,jkG3zaihdSs,Nairobi County,KE_County_47,,8.0,10049.0,4974.0,130.0,1238.0,1407.0,254822.0,1767.0,801.0,18463.0,4593.0,Consumption
202402,Feb-24,202402,,ob6SxuRcqU4,Nakuru County,KE_County_32,,7.0,11607.0,3095.0,13.0,544.0,1593.0,202966.0,182.0,435.0,8586.0,1796.0,Consumption
