periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,MOH 747A_Cycle Beads Dispensed,MOH 747A_DMPA-IM Dispensed,MOH 747A_DMPA-SC Dispensed,MOH 747A_Emergency Contraceptive pills Dispensed,MOH 747A_Female Condoms Dispensed,MOH 747A_Hormonal IUCD Dispensed,MOH 747A_Implant (2-Rod) – LNG 75mg (5 years) Dispensed,MOH 747A_Implants (1-Rod) – ENG 68mg Dispensed,MOH 747A_Implants (2-Rod) - LNG 75mg (3 years) Dispensed,MOH 747A_Male Condoms Dispensed,MOH 747A_Non-Hormonal IUCD Dispensed,MOH 747A_Others Dispensed,MOH 747A_Progestin only pills Dispensed,MOH 747A_Combined Oral contraceptive Pills Dispensed
202111,Nov-21,202111,,bzOfj0iwfDH,Isiolo County,KE_County_11,,1,551,,,25,,73,46,3,1565,2,,25,247
202111,Nov-21,202111,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,4611,32,128,233,3,282,175,900,32052,270,,799,3230
202111,Nov-21,202111,,BjC1xL40gHo,Kakamega County,KE_County_37,,4,11261,41,560,249,231,1701,235,2138,214983,532,52,234,8638
202111,Nov-21,202111,,ihZsJ8alvtb,Kericho County,KE_County_35,,,1936,13,18,40,16,161,300,231,9442,53,18,347,897
202111,Nov-21,202111,,qKzosKQPl6G,Kiambu County,KE_County_22,,2,6966,71,332,1058,27,1410,198,680,44943,729,2,2976,9739
202111,Nov-21,202111,,nrI2khZx3d0,Kilifi County,KE_County_3,,3,10373,3,55,373,188,1083,255,810,48663,498,143,455,5398
202111,Nov-21,202111,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,1,2756,376,16,167,12,444,28,284,5376,162,,1118,6219
202111,Nov-21,202111,,sPkRcDvhGWA,Kisii County,KE_County_45,,,460,31,40,566,21,696,691,791,104903,262,889,297,1195
202111,Nov-21,202111,,tAbBVBbueqD,Kisumu County,KE_County_42,,1,7079,48,5,1259,40,159,399,1233,44978,136,10,2386,3829
202111,Nov-21,202111,,j8o6iO4Njsi,Kitui County,KE_County_15,,,8845,48,35,97,,421,85,160,17004,46,,171,3017
202111,Nov-21,202111,,N7YETT3A9r1,Kwale County,KE_County_2,,1,7666,,4,432,,136,184,294,23635,14,8,381,1633
202111,Nov-21,202111,,xuFdFy6t9AH,Laikipia County,KE_County_31,,3,3512,1,5,245,8,303,237,75,62900,197,100,863,2545
202111,Nov-21,202111,,NjWSbQTwys4,Lamu County,KE_County_5,,,831,,,,,129,1,62,1128,13,,239,748
202111,Nov-21,202111,,yhCUgGcCcOo,Machakos County,KE_County_16,,18,16856,1,31,23,1,187,258,312,52288,837,,1164,6709
202111,Nov-21,202111,,BoDytkJQ4Qi,Makueni County,KE_County_17,,4,8045,25,41,23,1,84,28,45,24874,101,1,172,3480
202111,Nov-21,202111,,R6f9znhg37c,Mandera County,KE_County_9,,,190,,,,,30,4,26,1909,,,167,285
202111,Nov-21,202111,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,506,,1,1,,1,44,7,4080,3,,21,754
202111,Nov-21,202111,,JsH2bnvNt2d,Tana River County,KE_County_4,,,1107,,123,,,5,108,145,7524,25,2,170,872
202111,Nov-21,202111,,XWALbfAPa6n,West Pokot County,KE_County_24,,2,1361,6,,,,70,152,225,7939,12,5,79,406
202111,Nov-21,202111,,CeLsrJOH0g9,Wajir County,KE_County_8,,12,270,125,,,,39,4,14,2634,,,293,806
202111,Nov-21,202111,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,3017,8,7,80,5,388,80,125,49015,44,,433,1556
202111,Nov-21,202111,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,4,7291,3,12,190,,314,88,1846,34123,494,493,717,4105
202111,Nov-21,202111,,kphDeKClFch,Turkana County,KE_County_23,,22,1469,9,178,1246,140,39,109,145,28555,2,,392,789
202111,Nov-21,202111,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,6248,,60,911,,1320,224,17,291336,125,,292,2188
202111,Nov-21,202111,,T4urHM47nlm,Tharaka Nithi County,KE_County_13,,,3180,55,6,392,45,265,208,19,15028,610,,219,1594
202111,Nov-21,202111,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,2801,,40,700,1,25,7,96,124529,27,,47,1237
202111,Nov-21,202111,,u4t9H8XyU9P,Siaya County,KE_County_41,,,4940,40,16,547,2,959,100,178,53178,63,,394,1077
202111,Nov-21,202111,,o36zCRjSd4G,Samburu County,KE_County_25,,1,1560,2,49,3,,40,45,29,5621,2,,26,319
202111,Nov-21,202111,,ptWVfaCIdVx,Nyeri County,KE_County_19,,,3644,35,118,60,4,126,8,31,53395,211,,442,4343
202111,Nov-21,202111,,mYZacFNIB3h,Nyandarua County,KE_County_18,,1,3343,11,13,300,17,54,41,333,10627,157,,229,2372
202111,Nov-21,202111,,uepLTG8wGWJ,Nyamira County,KE_County_46,,2,7336,40,16,258,177,152,372,420,78070,81,,425,2263
202111,Nov-21,202111,,kqJ83J2D72s,Narok County,KE_County_33,,,2650,8,51,10,3,907,1102,71,37601,59,,126,1319
202111,Nov-21,202111,,t0J75eHKxz5,Nandi County,KE_County_29,,,8077,7,19,9,,665,91,386,50229,63,,172,1429
202111,Nov-21,202111,,Y52XNJ50hYb,Meru County,KE_County_12,,9,5213,118,62,192,1,240,620,509,22866,200,,411,3557
202111,Nov-21,202111,,fVra3Pwta0Q,Migori County,KE_County_44,,3,6237,57,49,2503,1317,2922,1199,233,382850,452,7,199,2562
202111,Nov-21,202111,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,4808,36,51,137,10,1121,289,1356,49903,322,100,348,4032
202111,Nov-21,202111,,ahwTMNAJvrL,Muranga County,KE_County_21,,,2186,,27,2,7,439,107,163,14398,155,,1570,5689
202111,Nov-21,202111,,jkG3zaihdSs,Nairobi County,KE_County_47,,14,6855,977,536,16020,26,1930,1249,281,177639,960,,6127,15659
202111,Nov-21,202111,,ob6SxuRcqU4,Nakuru County,KE_County_32,,10,12524,101,912,7938,474,1507,629,932,211397,1096,,1111,6782
202112,Dec-21,202112,,vvOK1BxTbet,Baringo County,KE_County_30,,,2054,7,19,464,3,30,247,105,30924,19,,201,930
202112,Dec-21,202112,,HMNARUV2CW4,Bomet County,KE_County_36,,1,8050,42,,19,4,389,118,56,36838,18,,259,1630
202112,Dec-21,202112,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,1,10788,13,43,320,2,1591,29,143,244797,63,,390,3545
202112,Dec-21,202112,,Tvf1zgVZ0K4,Busia County,KE_County_40,,,1846,14,144,,2,189,183,396,23456,23,15,324,1519
202112,Dec-21,202112,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,1,3178,,78,504,1,313,29,73,29990,,,35,1032
202112,Dec-21,202112,,PFu8alU2KWG,Embu County,KE_County_14,,1,4389,3,23,25,1,177,94,288,9732,74,,886,3956
202112,Dec-21,202112,,uyOrcHZBpW0,Garissa County,KE_County_7,,4,683,,5,,,7,18,14,724,14,,54,462
202112,Dec-21,202112,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,5,6506,21,3,929,1,750,403,811,143989,78,5,252,1961
